"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1849004165344956605","Wed Oct 23 08:25:20 +0000 2024","0","Apel gelar pasukan pengamanan kunjungan kerja Presiden RI dan Menteri Kabinet Merah Putih di wilayah Kota Magelang pagi hari ini berlangsung di Lapangan Rindam IV Diponegoro Rabu (23/10/2024). #polresmagelangkota #kotamagelang #PresidenRI #kunker https://t.co/sZA3TWWIWX","1849004165344956605","https://pbs.twimg.com/ext_tw_video_thumb/1849001444965494784/pu/img/zRNPYl5COKNFpvtw.jpg","","in","Kota Magelang, Jawa Tengah","0","0","0","https://x.com/hmsresmglkota/status/1849004165344956605","1243072763381698562","hmsresmglkota"
"1849004152762110220","Wed Oct 23 08:25:17 +0000 2024","0","Pembekalan di Akmil Magelang Menteri-Wamen Kabinet Merah Putih Bakal Berkemah https://t.co/T7Bve2tps2 https://t.co/ORYyN1dzp0","1849004152762110220","https://pbs.twimg.com/media/Gaj7eoMaQAArR3K.png","","in","Solo, Central Java, Indonesia","0","0","0","https://x.com/soloposdotcom/status/1849004152762110220","155169715","soloposdotcom"
"1849004145157787675","Wed Oct 23 08:25:15 +0000 2024","0","Besok Menteri Kabinet Merah Putih Bertolak ke Magelang untuk Diksar https://t.co/TO7u1mnemv https://t.co/43FDu3Su8P","1849004145157787675","https://pbs.twimg.com/media/Gaj7eMrbQAA2c1e.png","","in","Solo, Central Java, Indonesia","0","0","0","https://x.com/soloposdotcom/status/1849004145157787675","155169715","soloposdotcom"
"1849003523394117700","Wed Oct 23 08:22:47 +0000 2024","0","Presiden Prabowo Subianto Resmi menunjuk Komjen Pol Agus Andrianto sebagai Menteri Imigrasi dan Pemasyarakatan Pada Kabinet Merah Putih Periode 2024 - 2029 https://t.co/jKiL6SwUPs","1849003523394117700","https://pbs.twimg.com/ext_tw_video_thumb/1849003411607584768/pu/img/H6zsiIefbNKGryq_.jpg","","in","Pasuruan","0","0","0","https://x.com/PolsekKraton/status/1849003523394117700","1518479037957828608","PolsekKraton"
"1849002510809453055","Wed Oct 23 08:22:00 +0000 2024","0","Menteri Pelindungan Pekerja Migran Indonesia Bapak @Kadir_Karding diberi dua pesan. Pertama Pak Presiden Prabowo menyampaikan terima kasih karena Menteri Pelindungan Pekerja Migran Indonesia Abdul Kadir Karding sudah mau membersamai beliau di Kabinet Merah Putih. #BP2MI https://t.co/zbZ7ER1EzJ","1849003325024526845","https://pbs.twimg.com/media/Gaj6uaxagAAAkPN.jpg","VaniaCiprut","in","Malang","0","1","0","https://x.com/VaniaCiprut/status/1849003325024526845","1109680953473945600","VaniaCiprut"
"1849003115296800814","Wed Oct 23 08:21:10 +0000 2024","0","Target 100 Hari Pertama Menpora Dito Ariotedjo di Kabinet Merah Putih #partaigolkar #golkarindonesia #bahlillahadalia #golkarpedia #HUTKe60Golkar https://t.co/xI7tAkpCJi via @GolkarToday","1849003115296800814","","","in","","0","0","0","https://x.com/GolkarToday/status/1849003115296800814","1563779411304140801","GolkarToday"
"1849002992030429480","Wed Oct 23 08:20:40 +0000 2024","0","Saat Sertijab sebagai Menteri Perlindungan Pekerja Migran 22/10/2024 @Kadir_Karding menyampaikan ada hal penting pesan dari Presiden @prabowo Selain berterima kasih sudah bergabung di Kabinet Merah Putih juga minta agar PMI yang ada di LN tidak dieksploitasi #BP2MI https://t.co/l4qz9PL88e","1849002992030429480","https://pbs.twimg.com/media/Gaj6ahcaUAAAojp.jpg","","in","Bhumi Merdeka ","0","1","0","https://x.com/chandraLaras22/status/1849002992030429480","2546567134","chandraLaras22"
"1849002843052843475","Wed Oct 23 08:20:05 +0000 2024","0","Keluarga Besar SSDM Polri mengucapkan selamat atas dilantiknya Komjen Pol (Purn) Drs. Agus Andrianto S.H. M.H. sebagai Menteri Imigrasi dan Pemasyarakatan dalam Kabinet Merah Putih periode 2024-2029. https://t.co/BimbnuauxA","1849002843052843475","https://pbs.twimg.com/ext_tw_video_thumb/1849002743698255872/pu/img/FVyEtZ6vLShzxTYC.jpg","","in","Kota Batam, Kepulauan Riau","0","0","0","https://x.com/Birosdmkepri/status/1849002843052843475","1644684600369909764","Birosdmkepri"
"1849002827697520706","Wed Oct 23 08:20:01 +0000 2024","0","Presiden @prabowo melantik Luhut Binsar Pandjaitan menjadi Penasihat Khusus Bidang Digitalisasi dan Teknologi Pemerintahan dalam Kabinet Merah Putih 2024-2029 di Istana Negara Jakarta Selasa (22/10). Sebelumnya Luhut diangkat Prabowo menjadi Kepala Dewan Ekonomi Nasional https://t.co/j7OAuFV2HW","1849002827697520706","https://pbs.twimg.com/media/Gaj6QW7boAA0P3m.jpg","","in","","0","0","1","https://x.com/RadioElshinta/status/1849002827697520706","121640063","RadioElshinta"
"1849002319100141999","Wed Oct 23 08:18:00 +0000 2024","0","Banyak yang Belum Tahu! Ini 48 Kementerian Negara Kabinet Merah Putih #BNetwork https://t.co/XJHAndVBpJ","1849002319100141999","","","in","Jakarta","0","0","0","https://x.com/Beritasatu/status/1849002319100141999","154102750","Beritasatu"
"1849002235759636752","Wed Oct 23 08:17:40 +0000 2024","0","TVRINEWS YOGYAKARTA - Jelang Kunjungan Kenegaraan Presiden Prabowo Subiyanto bersama Kabinet Merah Putih ke Akademi Militer Magelang Jawa Tengah Obyek Wisata Kebun Raya Gunung Tidar akan ditutup total untuk sementara. Penutupan tersebut akan dilakukan selama enam hari https://t.co/nC3CSy2QTh","1849002235759636752","https://pbs.twimg.com/ext_tw_video_thumb/1849001789326274560/pu/img/DBvrSVOUsTZd091t.jpg","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/tvriyogyakarta/status/1849002235759636752","712482841628532737","tvriyogyakarta"
"1849002232555229491","Wed Oct 23 08:17:40 +0000 2024","1","di Kabinet Merah Putih. Kedua bilang minta agar pekerja-pekerja yang ada di Luar Negeri tidak dieksploitasi. Tidak perdagangan orang. Hak-hak pekerja harus kita jaga semaksimal mungkin. #BP2MI","1849002234828435889","","LarasWa2529","in","Indonesia","0","0","0","https://x.com/LarasWa2529/status/1849002234828435889","1438185885942484993","LarasWa2529"
"1849002097330864434","Wed Oct 23 08:17:07 +0000 2024","0","Selamat Atas Dilantiknya Komjen Pol (Purn) Drs. Agus Andrianto S.H. M.H. Sebagai Menteri Imigrasi &amp; Pemasyarakatan Kabinet Merah Putih 2024 - 2029 https://t.co/3UCmpAZnNx","1849002097330864434","https://pbs.twimg.com/ext_tw_video_thumb/1849001922570948609/pu/img/YaN4FYN7uBJmdC8m.jpg","","in","Kota Pasuruan, Jawa Timur","0","0","0","https://x.com/respaskot11/status/1849002097330864434","1240847073177550849","respaskot11"
"1849002096445788436","Wed Oct 23 08:17:07 +0000 2024","0","Pengamat: Hormati Hak Prerogatif Prabowo dalam Pembentukan Kabinet Merah Putih https://t.co/kK9kbCZx2U #News","1849002096445788436","","","in","Jakarta","0","0","0","https://x.com/liputan6dotcom/status/1849002096445788436","47596019","liputan6dotcom"
"1849001711010283740","Wed Oct 23 08:15:35 +0000 2024","0","Maman Abdurrahman Ingin Ubah Sektor UMKM Melesat Jauh Lebih Sejahtera di Kabinet Merah Putih https://t.co/dZ6fIhQZef","1849001711010283740","","","in","Indonesia","0","1","0","https://x.com/kompasiana/status/1849001711010283740","23786106","kompasiana"
"1849001560254415012","Wed Oct 23 08:14:59 +0000 2024","0","Berikut daftar lengkap menteri-wakil menteri kabinet prabowo-gibran periode 2024-2029. Bagaimana harapan kalian terhadap Kabinet Merah Putih Prabowo tersebut? https://t.co/PGS8inRutN","1849001560254415012","https://pbs.twimg.com/media/Gaj5HSEbEAEsKJx.jpg","","in","Tebet, Jakarta Selatan","0","1","0","https://x.com/kedaikopisurvei/status/1849001560254415012","1248221892999147521","kedaikopisurvei"
"1849001330339418484","Wed Oct 23 08:14:04 +0000 2024","0","Berikut 7 alumni PMII yang dilantik menjadi menteri dan wakil menteri kabinet merah putih Prabowo-Gibran 2024-2029. https://t.co/ZwYIxqXsbQ","1849001330339418484","","","in","Jakarta","0","0","0","https://x.com/erakinimedia/status/1849001330339418484","1666299675329298433","erakinimedia"
"1849001255630475614","Wed Oct 23 08:13:46 +0000 2024","1","Menko Infrastruktur &amp; Pembangunan Kewilayahan @AgusYudhoyono menjelaskan @kemendespdtt dengan Kementerian Transmigrasi di Kabinet Merah Putih menjadi salah satu upaya pemerintahan Prabowo-Gibran guna mewujudkan peningkatan sektor perekonomian. https://t.co/Zi9cDJ9cGP https://t.co/LAc0SF85MW","1849001255630475614","https://pbs.twimg.com/media/Gaj40dwaQAAS8ks.jpg","","in","Jakarta Capital Region","0","0","0","https://x.com/SeputarAHY/status/1849001255630475614","1347741085","SeputarAHY"
"1849000998779686956","Wed Oct 23 08:12:46 +0000 2024","0","SAT SET SAT SET 109 orang diumumkan jadi anggota Kabinet Merah Putih di hari yg sama dengan pelantikan presiden baru. (sekarang udah 112) Beberapa kementerian pun mengalami 'pemekaran' seperti KLHK: Kemen LH &amp; Kemenhut. Lantas apa saja tantangan lingkungan hidup kabinet ini? https://t.co/4bjGU75YwW","1849001003263398364","https://pbs.twimg.com/media/GajvjP9bEAANjRl.jpg","satyabumi","in","Jakarta","0","1","0","https://x.com/satyabumi/status/1849001003263398364","1574311582384857089","satyabumi"
"1849000998779686956","Wed Oct 23 08:12:45 +0000 2024","0","MADESU LINGKUNGAN HIDUP INDONESIA di tangan Kabinet Merah Putih Gemuknya kabinet dipecahnya KLHK dan era Menteri Bahlil 2.0. --utas-- https://t.co/uNHESVVpGk","1849000998779686956","https://pbs.twimg.com/media/GajnflebEAQLpoC.jpg","","in","Jakarta","0","1","0","https://x.com/satyabumi/status/1849000998779686956","1574311582384857089","satyabumi"
"1849000970971414708","Wed Oct 23 08:12:38 +0000 2024","0","Pembekalan di Akmil Magelang Semua Anggota Kabinet Merah Putih Pakai Seragam Loreng https://t.co/55enSenIYs","1849000970971414708","","","in","Jakarta","0","0","0","https://x.com/kompascom/status/1849000970971414708","23343960","kompascom"
"1849000779077849347","Wed Oct 23 08:11:53 +0000 2024","0","SEBANYAK 4.138 anggota TNI /Polri dan instansi lain akan diterjunkan untuk mengamankan kunjungan Presiden dan menteri Kabinet Merah Putih di Akademi Militer (Akmil) Magelang Jawa Tengah. https://t.co/8RJLUuisL9","1849000779077849347","","","in","Jakarta - Indonesia","0","0","0","https://x.com/mediaindonesia/status/1849000779077849347","68930552","mediaindonesia"
"1848946498312274395","Wed Oct 23 08:11:04 +0000 2024","0","@CNNIndonesia Sudah kerja kerja ...apa slogan kerja kabinet merah putih. kalo dulu kerja kerja......sekarang apa slogannya. kerja gak usah banyak bacot.","1849000573271724518","","CNNIndonesia","in","","0","0","0","https://x.com/RudiWah93009623/status/1849000573271724518","1503028571304243200","RudiWah93009623"
"1849000349572731237","Wed Oct 23 08:10:10 +0000 2024","1","#Repost Presiden Republik Indonesia Prabowo Subianto melantik 53 jajaran Menteri dan Kepala Lembaga Kabinet Merah Putih di Istana Negara Jakarta Senin (21/10/2024). Turut dilantik pada hari ini Menteri Agraria dan Tata Ruang/Kepala Badan Pertanahan Nasional (ATR/BPN) https://t.co/HDixwi9K3g","1849000349572731237","https://pbs.twimg.com/media/Gaj30PMbEAI3MrQ.jpg","","in","Kalimantan Selatan, Indonesia","0","1","0","https://x.com/KantahBalangan/status/1849000349572731237","4671370224","KantahBalangan"
"1849000128956535174","Wed Oct 23 08:09:20 +0000 2024","0","Pertama Pak Presiden menyampaikan terima kasih karena Menteri Perlindungan Pekerja Migran @Kadir_Karding mau membersamai beliau di Kabinet Merah Putih. Kedua meminta agar pekerja2 di Luar Negeri tdk dieksploitasi. Tidak perdagangan orang. Menjaga hak para pekerja. #BP2MI https://t.co/gaASylgYPv","1849000140235022760","https://pbs.twimg.com/media/Gaj308MbEAMHeTd.jpg","Cantika2703","in","","0","0","0","https://x.com/Cantika2703/status/1849000140235022760","1442110515916914688","Cantika2703"
"1848999931975209309","Wed Oct 23 08:08:56 +0000 2024","0","Pelantikan para menteri negara berdasarkan Surat Keputusan Presiden Republik Indonesia Nomor 133/P/2024 tentang Pembentukan Kementerian Negara dan Pengangkatan Menteri Negara Kabinet Merah Putih Periode 2024-2029. Selamat mengemban amanah dan tugas yang baru. https://t.co/u49wBZCyLn","1849000036417589669","https://pbs.twimg.com/media/Gaj3ukGbAAATtnY.jpg","kecsmgutara","in","Semarang, Jawa Tengah","0","1","0","https://x.com/kecsmgutara/status/1849000036417589669","987151956043952128","kecsmgutara"
"1848999931975209309","Wed Oct 23 08:08:31 +0000 2024","0","#Repost @semarangpemkot ・・・ Resmi dilantik! Susunan Kabinet Merah Putih Periode 2024-2029. Presiden Prabowo Subianto melantik menteri dan kepala badan beserta para wakilnya di jajaran Kabinet Merah Putih. Pelantikan digelar di Istana Negara Jakarta Senin (21/10/2024). https://t.co/GSzzmffyCM","1848999931975209309","https://pbs.twimg.com/media/Gaj3oeHbEAEMVYG.jpg","","in","Semarang, Jawa Tengah","0","1","0","https://x.com/kecsmgutara/status/1848999931975209309","987151956043952128","kecsmgutara"
"1848999530395758993","Wed Oct 23 08:06:55 +0000 2024","1","Keluarga Besar SSDM Polri mengucapkan selamat atas dilantiknya Komjen Pol (Purn) Drs. Agus Andrianto S.H. M.H. sebagai Menteri Imigrasi dan Pemasyarakatan dalam Kabinet Merah Putih periode 2024-2029. #KabinetMerahPutih #SSDMPolri #BaktiUntukNegeri https://t.co/Jyrumj5RUR","1848999530395758993","https://pbs.twimg.com/ext_tw_video_thumb/1848999173989011458/pu/img/poIal7f7rqWWMYyf.jpg","","in","Tanjunganom, Nganjuk, Indonesi","0","0","0","https://x.com/pol_wrjayeng/status/1848999530395758993","1453848113702076417","pol_wrjayeng"
"1848999365123391916","Wed Oct 23 08:06:16 +0000 2024","0","Gue mau liat nih kabinet merah putih bisa gak menyelesaikan masalah batas umur begini kedepannya. Udah gak masuk akal banget sumpah","1848999365123391916","","","in","","0","0","0","https://x.com/eonioya/status/1848999365123391916","1257543515619262464","eonioya"
"1848998974193340580","Wed Oct 23 08:05:39 +0000 2024","1","Yang pertama Pak Presiden Prabowo menyampaikan terima kasih karena Abdul Kadir Karding sudah mau membersamai beliau di Kabinet Merah Putih. Kedua bilang minta Abdul Kadir Karding agar pekerja-pekerja yang ada di Luar Negeri tidak dieksploitasi. #BP2MI https://t.co/Af9s46zWIm","1848999211641278833","https://pbs.twimg.com/media/Gaj2-nXaEAAS390.jpg","Mike_0402","in","Jakarta Pusat, DKI Jakarta","0","1","0","https://x.com/Mike_0402/status/1848999211641278833","1359829213256187905","Mike_0402"
"1848999168511250550","Wed Oct 23 08:05:29 +0000 2024","0","Presiden Republik Indonesia Prabowo Subianto melantik 53 jajaran Menteri dan Kepala Lembaga Kabinet Merah Putih di Istana Negara Jakarta Senin (21/10/2024). https://t.co/TCIH7tCH9n","1848999168511250550","https://pbs.twimg.com/media/Gaj28ZpbEAIOMFt.jpg","","in","Bengkulu, Indonesia","0","0","0","https://x.com/kanwilbpnbkl/status/1848999168511250550","968704155656294401","kanwilbpnbkl"
"1848999048260550925","Wed Oct 23 08:05:00 +0000 2024","0","Presiden Prabowo Subianto Resmi Lantik Kabinet Merah Putih Kemenkumham Bertransformasi #BNetwork https://t.co/FMLmn0mYpr","1848999048260550925","","","in","Jakarta","0","0","0","https://x.com/Beritasatu/status/1848999048260550925","154102750","Beritasatu"
"1848998743955091753","Wed Oct 23 08:03:47 +0000 2024","0","Posted @withregram @kementerian.atrbpn Presiden Republik Indonesia Prabowo Subianto melantik 53 jajaran Menteri dan Kepala Lembaga Kabinet Merah Putih di Istana Negara Jakarta Senin (21/10/2024). Turut dilantik pada hari ini Menteri Agraria dan Tata Ruang/Kepala Badan... https://t.co/5WLL5xZMkw","1848998743955091753","https://pbs.twimg.com/media/Gaj2fKxbEAI0ck0.jpg","","in","Lampung Barat","0","0","0","https://x.com/KantahKabLamBar/status/1848998743955091753","973181515587764225","KantahKabLamBar"
"1848980719605059768","Wed Oct 23 08:01:38 +0000 2024","0","@wordfangs Aku liat harta kekayaan belio di kabinet merah putih paling kecil...","1848998201317286080","","wordfangs","in","","0","0","0","https://x.com/nabilahfazmi/status/1848998201317286080","1715088090","nabilahfazmi"
"1848995662509314367","Wed Oct 23 07:57:04 +0000 2024","0","Yg pertama Pak Presiden Prabowo menyampaikan terima kasih karena Pak @Kadir_Karding sudah mau membersamai beliau di Kabinet Merah Putih. Kedua minta Pak Menteri agar pekerja yg ada di Luar Negeri tidak dieksploitasi dan Hak-hak pekerja harus kita jaga semaksimal mungkin. #BP2MI https://t.co/nQSPkzdS7J","1848997052950450264","https://pbs.twimg.com/media/Gaj1BOSbEAQnGbV.jpg","akbar84_","in","Makassar, Indonesia","0","1","0","https://x.com/akbar84_/status/1848997052950450264","1384670185223704576","akbar84_"
"1848996835186311603","Wed Oct 23 07:56:12 +0000 2024","0","Halo #SobATRBPN Presiden Republik Indonesia Prabowo Subianto melantik Menteri dan Wakil Menteri Kabinet Merah Putih di Istana Negara Jakarta pada Senin (21/10/2024). Simak pada video berikut ya Sob! #IndonesiaLengkap #ATRBPNKiniLebihBaik #ATRBPNMajudanModern https://t.co/itKidfEaGN","1848996835186311603","https://pbs.twimg.com/ext_tw_video_thumb/1848996543342514178/pu/img/QvZnph6lyAuoH7oa.jpg","","in","","0","0","0","https://x.com/kantahkabsumbar/status/1848996835186311603","1183916475964215296","kantahkabsumbar"
"1848996596739969415","Wed Oct 23 07:55:16 +0000 2024","1","[Diaspora Kader Muhammadiyah] Pimpinan Cabang Istimewa Muhammadiyah Mesir menyampaikan Selamat bertugas dan berdiaspora di Kabinet Merah Putih 2024-2029 untuk seluruh kader Muhammadiyah. Selamat mengemban amanah semoga dimudahkan dalam menjalankan tugas untuk terwujudnya https://t.co/KcRQ1GKD7X","1848996596739969415","https://pbs.twimg.com/media/Gaj0mw9XEAAtxnf.jpg","","in","Cairo, Egypt","0","2","0","https://x.com/PcimMesir/status/1848996596739969415","1591676748","PcimMesir"
"1848996585352647118","Wed Oct 23 07:55:13 +0000 2024","0","Mengenal Lembah Tidar tempat yang dipilih Prabowo untuk gembleng para menteri Kabinet Merah Putih. Benarkah tertancapkan Paku Tanah Jawa di sana? #LembahTidar #GunungTidar #Prabowo https://t.co/02l4PUyTBW lewat @tribunnews","1848996585352647118","","","in","","0","0","0","https://x.com/Tribun_Jakarta/status/1848996585352647118","2188143474","Tribun_Jakarta"
"1848996426371764538","Wed Oct 23 07:54:35 +0000 2024","2","Hotman Paris menyoroti dan bertanya kepada Presiden Prabowo soal Polri dan Kejaksaan akan dibawah koordinasi kementerian mana di Kabinet Merah Putih. . Dulu kan dibawah kordinasi Menkopolhukam sekarang ini Polri dan Kejaksaan dibawah kementerian mana? dan bagaimana dengan TNI? https://t.co/v9bPV2Jv7q","1848996426371764538","https://pbs.twimg.com/ext_tw_video_thumb/1848993326420365312/pu/img/2WVmjIb66sCYB4oq.jpg","","in","Indonesia","0","0","0","https://x.com/pikiran_rakyat/status/1848996426371764538","58880688","pikiran_rakyat"
"1848950412604543094","Wed Oct 23 07:53:15 +0000 2024","0","@NataliusPigai2 Masih aja nge-gas pak @prabowo kalau dalam 100hari natalius pigai tdk bisa kerja ini salah satu orang yg harus di ganti. Jadi beban di kabinet merah putih #sipalingHAM","1848996093176254627","","NataliusPigai2","in","Lauiktan Sati Rantau Batuah","0","0","0","https://x.com/Alfi_RPiliang/status/1848996093176254627","3536767106","Alfi_RPiliang"
"1848995935713714237","Wed Oct 23 07:52:38 +0000 2024","0","Selamat bertugas Ibu Meutya Hafid sebagai Menteri Komunikasi Dan Digital Republik Indonesia Kabinet Merah Putih https://t.co/Zeuczk29cv","1848995935713714237","https://pbs.twimg.com/media/Gaj0AF2bEAACvIc.jpg","","in","","0","0","0","https://x.com/Ibnuuba93978980/status/1848995935713714237","1577912803343892483","Ibnuuba93978980"
"1848995701356957901","Wed Oct 23 07:51:42 +0000 2024","0","Serah Terima Jabatan Menteri ATR /Kepala BPN &amp; Wamen ATR /Waka BPN Kabinet Merah Putih https://t.co/vyl63zTC5A","1848995701356957901","","","in","Langkat, Sumatera Utara","0","0","0","https://x.com/kntahkablangkat/status/1848995701356957901","3038776717","kntahkablangkat"
"1848125830347862460","Wed Oct 23 07:48:54 +0000 2024","0","Info A1: Kabinet Merah Putih harus menjalani Retret Pengolahan Hidup di Girisonta.","1848994997129121978","","gerardomayolla","in","Kota Malang, Jawa Timur","0","0","0","https://x.com/gerardomayolla/status/1848994997129121978","1330903122","gerardomayolla"
"1848994016987386276","Wed Oct 23 07:45:00 +0000 2024","0","Para Profesional Masuk Kabinet Merah Putih Dinilai untuk Menjaga Stabilitas https://t.co/TxAehN7NjD","1848994016987386276","","","in","Jakarta","0","0","0","https://x.com/jawapos/status/1848994016987386276","2392460208","jawapos"
"1848993938218385753","Wed Oct 23 07:44:42 +0000 2024","0","Presiden Republik Indonesia Prabowo Subianto melantik 53 jajaran Menteri dan Kepala Lembaga Kabinet Merah Putih di Istana Negara Jakarta Senin (21/10/2024). https://t.co/5ZArqpoaSw","1848993938218385753","https://pbs.twimg.com/media/GajyMDUbEAE7jrL.jpg","","in","","0","0","0","https://x.com/KantahKabSkhjo/status/1848993938218385753","2976844579","KantahKabSkhjo"
"1848993767568904270","Wed Oct 23 07:44:07 +0000 2024","0","Diketahui Perpres baru ini merupakan bagian dari upaya kabinet Merah Putih untuk memperkuat kinerja kementerian dan meningkatkan koordinasi langsung dengan Presiden.","1848993792298520995","","ParamitaNurain1","in","","0","0","0","https://x.com/ParamitaNurain1/status/1848993792298520995","1555065326","ParamitaNurain1"
"1848993040742158747","Wed Oct 23 07:41:08 +0000 2024","2","Pengalaman 40 Tahun Yovie Widianto Dilantik Jadi Stafsus Bidang Ekonomi Kreatif: Secara resmi Yovie Widianto masuk ke dalam Kabinet Merah Putih pada pemerintah Prabowo-Gibran periode 2024-2029. https://t.co/FF4NY6LYx8","1848993040742158747","","","in","Pulo Gadung, Indonesia","0","0","0","https://x.com/tvOneNews/status/1848993040742158747","55507370","tvOneNews"
"1848990274779025423","Wed Oct 23 07:30:08 +0000 2024","0","Video: Golkar Segera Ganti Kader di DPR yang Masuk Kabinet Merah Putih https://t.co/P6dy0Sghoj","1848990274779025423","","","in","JKT-INA","0","0","0","https://x.com/20detik/status/1848990274779025423","598959076","20detik"
"1848989560694575597","Wed Oct 23 07:29:51 +0000 2024","1","Berikut susunan Menteri dan Wakil Menteri Kabinet Merah Putih 2024-2029 Simpan postingan ini biar bisa hafal nama-namanya SohIB #IndonesiaBaik #YangMudaSukaData #Infografis #KabinetMerahPutih #Menteri #WakilMenteri #Kabinet2024 #PrabowoGibran #KominfoNewsroom https://t.co/oBrrJVHoDV","1848990204411187621","https://pbs.twimg.com/media/Gajuv70bEAImhWt.jpg","IndonesiaBaikId","in","Indonesia","0","0","0","https://x.com/IndonesiaBaikId/status/1848990204411187621","831050085534363648","IndonesiaBaikId"
"1848989560694575597","Wed Oct 23 07:29:24 +0000 2024","1","Pelantikan Kabinet Merah Putih ini dilakukan berdasarkan Keputusan Presiden Nomor 133/P Tahun 2024 tentang Pembentukan Kementerian Negara dan Pengangkatan Menteri Negara Kabinet Merah Putih Periode Tahun 2024-2029 yang ditetapkan pada tanggal 20 Oktober 2024. #IndonesiaBaik https://t.co/c6J6JoMLH7","1848990087629168852","https://pbs.twimg.com/media/Gajui18bEAA8b82.jpg","IndonesiaBaikId","in","Indonesia","0","1","0","https://x.com/IndonesiaBaikId/status/1848990087629168852","831050085534363648","IndonesiaBaikId"
"1848990005911572788","Wed Oct 23 07:29:04 +0000 2024","1","Berikut daftar lengkap menteri-wakil menteri kabinet prabowo-gibran periode 2024-2029. Bagaimana harapan kalian terhadap Kabinet Merah Putih Prabowo tersebut? https://t.co/s5H14W2dli","1848990005911572788","https://pbs.twimg.com/media/GajumzobEAE_tJd.jpg","","in","Tebet, Jakarta Selatan","0","0","0","https://x.com/kedaikopisurvei/status/1848990005911572788","1248221892999147521","kedaikopisurvei"
"1848989478490411104","Wed Oct 23 07:28:35 +0000 2024","0","#KabinetBalasJasa? Harapan smg orang baik yg peduli kondisi indonesia yg sdh rusak demokrasi/konstitusinya 10 th terakhir ini jangan gabung di Kabinet Merah Putih krn Presidennya hasil Pilpres 2024 yg berlangsung TDK NORMAL. ORANG BAIK BERSAMA ORANG BAIK. https://t.co/m0p7wnwulE","1848989884523872467","","ForRezim","in","Tolak! Indonesia di komuniskan","0","0","0","https://x.com/ForRezim/status/1848989884523872467","1482600556669460485","ForRezim"
"1848989599269527834","Wed Oct 23 07:27:27 +0000 2024","0","berterimakasihlah kepada para perokok sebagai penyumbang pajak terbesar dan memperkaya menteri kabinet merah putih","1848989599269527834","","","in","","0","0","0","https://x.com/amorfatinas/status/1848989599269527834","1780169285555625984","amorfatinas"
"1848989588423119080","Wed Oct 23 07:27:25 +0000 2024","1","Pecat Politisi Baru 2 20 T #Fufufafa Wapres Ilegal Epstein MIN MAU INI Yusril #SaveIbuSupriyani Treason rabu ini Polisi Madrid #MenyalaM3nang Menteri Kabinet Merah Putih Prabowo Jokowi Negarawan Sepenuh Hati Mengabdi #HumanisDalamPelayanan Siang Travelling Oknum Ojek Rabu Agus https://t.co/SUA8gjavoX","1848989588423119080","https://pbs.twimg.com/ext_tw_video_thumb/1848989377567059968/pu/img/DaSKpRcJvfy9RtU2.jpg","","in","","0","0","1","https://x.com/Hepi8ID/status/1848989588423119080","1736726049583710209","Hepi8ID"
"1848988891853844699","Wed Oct 23 07:24:42 +0000 2024","0","Diketahui Perpres baru ini merupakan bagian dari upaya kabinet Merah Putih untuk memperkuat kinerja kementerian dan meningkatkan koordinasi langsung dengan Presiden.","1848988906706112538","","Ninaang06470572","in","","0","0","0","https://x.com/Ninaang06470572/status/1848988906706112538","1615026201739014144","Ninaang06470572"
"1848988761633575147","Wed Oct 23 07:24:07 +0000 2024","0","#Repost @kementerian.atrbpn Presiden Republik Indonesia Prabowo Subianto melantik 53 jajaran Menteri dan Kepala Lembaga Kabinet Merah Putih di Istana Negara Jakarta Senin (21/10/2024). Turut dilantik pada hari ini Menteri Agraria dan Tata Ruang .... https://t.co/QInkQ9hGHX","1848988761633575147","","","in","Tembilahan - Riau, Indonesia","0","0","0","https://x.com/kantahkabinhil/status/1848988761633575147","983547260834213888","kantahkabinhil"
"1848988684013674891","Wed Oct 23 07:23:49 +0000 2024","4","Yang terhormat bapak NataliusPigai saat pertama kali anda disebut bersama ibu Ribka Haluk utk masuk dalam kabinet merah putih bersama pak @prabowo tau tidak ada harapan besar anda akan mengangkat dan menyelesaikan isu ham di papua agar tidak lagi jadi ladang cari cuan mahluk2","1848988684013674891","","","in","","0","1","1","https://x.com/are_inismyname/status/1848988684013674891","1152447574411902977","are_inismyname"
"1848943901874491846","Wed Oct 23 07:23:25 +0000 2024","0","@DokterTifa @prabowo Tidak akan bisa !!! Pengaruh Pak Jokowi masih sangat kuat sampai saat ini walaupun beliau sudah tidak menjadi presiden RI lagi. Ingatlah bahwa kaki tangan loyalis &amp; para pembela/pendukungnya masih berada di dalam Kabinet Merah Putih dan sentra2 penting NKRI. ","1848988583979586046","","DokterTifa","in","","0","0","0","https://x.com/oposilit/status/1848988583979586046","1830580219616669696","oposilit"
"1848988263517982741","Wed Oct 23 07:22:09 +0000 2024","0","Presiden Prabowo Subianto Umumkan Susunan Kabinet Merah Putih di Istana Merdeka https://t.co/aP3uJeaZfv #PresidenPrabowo #KabinetMerahPutih #Menteri","1848988263517982741","","","in","Kota Bukittinggi, Sumatera Bar","0","0","0","https://x.com/Viefit16Sari/status/1848988263517982741","1804134744243998726","Viefit16Sari"
